Link Name,beam1,beam2,beam3
frame859_beam_index_RSF4_Car0,55,66,14
frame859_beam_index_RSF4_Car56,110,4,17
frame859_beam_index_RSF4_Car59,111,112,69
frame862_beam_index_RSF4_Car0,24,49,55
frame862_beam_index_RSF4_Car56,71,23,111
frame862_beam_index_RSF4_Car59,81,12,11
frame863_beam_index_RSF4_Car0,115,75,98
frame863_beam_index_RSF4_Car56,127,111,101
frame863_beam_index_RSF4_Car59,114,29,62
frame866_beam_index_RSF4_Car0,53,117,48
frame866_beam_index_RSF4_Car56,100,91,119
frame866_beam_index_RSF4_Car59,106,86,66
frame867_beam_index_RSF4_Car0,111,100,125
frame867_beam_index_RSF4_Car56,48,94,59
frame867_beam_index_RSF4_Car59,71,57,121
frame871_beam_index_RSF4_Car0,76,3,81
frame871_beam_index_RSF4_Car56,105,32,8
frame871_beam_index_RSF4_Car59,87,102,30
frame873_beam_index_RSF4_Car0,15,74,55
frame873_beam_index_RSF4_Car56,123,121,38
frame873_beam_index_RSF4_Car59,15,30,46
frame874_beam_index_RSF4_Car0,64,26,115
frame874_beam_index_RSF4_Car56,109,78,67
frame874_beam_index_RSF4_Car59,36,90,125
frame876_beam_index_RSF4_Car0,78,31,78
frame876_beam_index_RSF4_Car56,122,40,74
frame876_beam_index_RSF4_Car59,73,46,104
frame878_beam_index_RSF4_Car0,107,42,18
frame878_beam_index_RSF4_Car56,100,36,76
frame878_beam_index_RSF4_Car59,50,61,40
frame879_beam_index_RSF4_Car0,3,82,7
frame879_beam_index_RSF4_Car56,31,65,95
frame879_beam_index_RSF4_Car59,64,118,77
frame886_beam_index_RSF4_Car0,93,3,93
frame886_beam_index_RSF4_Car56,35,15,21
frame886_beam_index_RSF4_Car59,62,83,28
frame887_beam_index_RSF4_Car0,4,109,13
frame887_beam_index_RSF4_Car56,79,51,48
frame887_beam_index_RSF4_Car59,39,96,67
frame888_beam_index_RSF4_Car0,94,58,84
frame888_beam_index_RSF4_Car56,2,114,25
frame888_beam_index_RSF4_Car59,11,1,48
frame891_beam_index_RSF4_Car0,113,48,10
frame891_beam_index_RSF4_Car56,81,30,35
frame891_beam_index_RSF4_Car59,114,19,110
frame892_beam_index_RSF4_Car0,53,121,34
frame892_beam_index_RSF4_Car56,32,76,107
frame892_beam_index_RSF4_Car59,127,126,81
frame895_beam_index_RSF4_Car0,123,6,115
frame895_beam_index_RSF4_Car56,13,103,86
frame895_beam_index_RSF4_Car59,75,64,7
frame896_beam_index_RSF4_Car0,45,45,85
frame896_beam_index_RSF4_Car56,65,94,19
frame896_beam_index_RSF4_Car59,115,119,47
frame897_beam_index_RSF4_Car0,46,29,99
frame897_beam_index_RSF4_Car56,123,117,84
frame897_beam_index_RSF4_Car59,100,61,103
frame900_beam_index_RSF4_Car0,65,23,95
frame900_beam_index_RSF4_Car56,120,51,63
frame900_beam_index_RSF4_Car59,99,116,111
frame909_beam_index_RSF4_Car0,109,22,110
frame909_beam_index_RSF4_Car56,71,33,127
frame909_beam_index_RSF4_Car59,109,100,44
frame910_beam_index_RSF4_Car0,7,91,2
frame910_beam_index_RSF4_Car56,17,65,58
frame910_beam_index_RSF4_Car59,110,30,86
frame913_beam_index_RSF4_Car0,92,117,97
frame913_beam_index_RSF4_Car56,26,35,63
frame913_beam_index_RSF4_Car59,75,71,28
frame914_beam_index_RSF4_Car0,25,61,105
frame914_beam_index_RSF4_Car56,31,54,67
frame914_beam_index_RSF4_Car59,97,51,58
frame915_beam_index_RSF4_Car0,34,59,21
frame915_beam_index_RSF4_Car56,56,37,64
frame915_beam_index_RSF4_Car59,113,19,124
frame916_beam_index_RSF4_Car0,101,119,85
frame916_beam_index_RSF4_Car56,78,74,53
frame916_beam_index_RSF4_Car59,71,93,63
frame917_beam_index_RSF4_Car0,104,62,72
frame917_beam_index_RSF4_Car56,103,77,110
frame917_beam_index_RSF4_Car59,19,75,2
frame920_beam_index_RSF4_Car0,113,6,29
frame920_beam_index_RSF4_Car56,41,51,5
frame920_beam_index_RSF4_Car59,41,62,30
frame922_beam_index_RSF4_Car0,121,103,62
frame922_beam_index_RSF4_Car56,100,27,50
frame922_beam_index_RSF4_Car59,82,52,49
frame923_beam_index_RSF4_Car0,62,100,60
frame923_beam_index_RSF4_Car56,126,123,118
frame923_beam_index_RSF4_Car59,80,54,119
frame926_beam_index_RSF4_Car0,5,9,34
frame926_beam_index_RSF4_Car56,98,36,95
frame926_beam_index_RSF4_Car59,116,20,81
frame928_beam_index_RSF4_Car0,84,92,85
frame928_beam_index_RSF4_Car56,121,83,63
frame928_beam_index_RSF4_Car59,67,30,69
frame929_beam_index_RSF4_Car0,106,70,3
frame929_beam_index_RSF4_Car56,49,42,24
frame929_beam_index_RSF4_Car59,44,1,114
frame932_beam_index_RSF4_Car0,115,54,52
frame932_beam_index_RSF4_Car56,36,79,105
frame932_beam_index_RSF4_Car59,38,44,82
frame933_beam_index_RSF4_Car0,87,47,29
frame933_beam_index_RSF4_Car56,51,41,86
frame933_beam_index_RSF4_Car59,64,88,109
frame936_beam_index_RSF4_Car0,48,77,97
frame936_beam_index_RSF4_Car56,114,22,99
frame936_beam_index_RSF4_Car59,17,86,5
frame937_beam_index_RSF4_Car0,61,89,6
frame937_beam_index_RSF4_Car56,53,81,95
frame937_beam_index_RSF4_Car59,17,59,97
frame938_beam_index_RSF4_Car0,39,54,126
frame938_beam_index_RSF4_Car56,48,37,48
frame938_beam_index_RSF4_Car59,68,107,78
frame941_beam_index_RSF4_Car0,125,77,27
frame941_beam_index_RSF4_Car56,88,27,72
frame941_beam_index_RSF4_Car59,117,63,52
frame942_beam_index_RSF4_Car0,47,114,103
frame942_beam_index_RSF4_Car56,21,115,57
frame942_beam_index_RSF4_Car59,105,75,95
frame944_beam_index_RSF4_Car0,91,42,110
frame944_beam_index_RSF4_Car56,48,27,72
frame944_beam_index_RSF4_Car59,33,76,35
frame951_beam_index_RSF4_Car0,98,16,36
frame951_beam_index_RSF4_Car56,66,76,91
frame951_beam_index_RSF4_Car59,56,17,20
frame952_beam_index_RSF4_Car0,85,94,106
frame952_beam_index_RSF4_Car56,84,8,18
frame952_beam_index_RSF4_Car59,121,18,18
frame957_beam_index_RSF4_Car0,125,2,76
frame957_beam_index_RSF4_Car56,96,106,72
frame957_beam_index_RSF4_Car59,51,10,75
frame960_beam_index_RSF4_Car0,14,26,47
frame960_beam_index_RSF4_Car56,30,56,119
frame960_beam_index_RSF4_Car59,42,4,103
frame961_beam_index_RSF4_Car0,11,24,118
frame961_beam_index_RSF4_Car56,86,67,37
frame961_beam_index_RSF4_Car59,122,2,12
frame971_beam_index_RSF4_Car0,21,69,71
frame971_beam_index_RSF4_Car56,64,68,126
frame971_beam_index_RSF4_Car59,43,54,105
frame972_beam_index_RSF4_Car0,100,123,62
frame972_beam_index_RSF4_Car56,86,93,124
frame972_beam_index_RSF4_Car59,73,90,12
frame974_beam_index_RSF4_Car0,112,1,72
frame974_beam_index_RSF4_Car56,33,64,116
frame974_beam_index_RSF4_Car59,115,68,14
frame976_beam_index_RSF4_Car0,119,93,14
frame976_beam_index_RSF4_Car56,9,73,26
frame976_beam_index_RSF4_Car59,49,111,106
frame983_beam_index_RSF4_Car0,17,105,68
frame983_beam_index_RSF4_Car56,60,125,110
frame983_beam_index_RSF4_Car59,3,93,25
frame985_beam_index_RSF4_Car0,21,12,54
frame985_beam_index_RSF4_Car56,1,1,45
frame985_beam_index_RSF4_Car59,46,48,7
frame986_beam_index_RSF4_Car0,10,15,40
frame986_beam_index_RSF4_Car56,11,56,46
frame986_beam_index_RSF4_Car59,45,87,13
frame987_beam_index_RSF4_Car0,27,105,81
frame987_beam_index_RSF4_Car56,50,61,115
frame987_beam_index_RSF4_Car59,13,12,29
frame988_beam_index_RSF4_Car0,85,84,20
frame988_beam_index_RSF4_Car56,31,8,24
frame988_beam_index_RSF4_Car59,75,39,33
frame989_beam_index_RSF4_Car0,42,15,68
frame989_beam_index_RSF4_Car56,65,32,11
frame989_beam_index_RSF4_Car59,94,37,19
frame992_beam_index_RSF4_Car0,51,100,34
frame992_beam_index_RSF4_Car56,71,60,109
frame992_beam_index_RSF4_Car59,84,53,12
frame993_beam_index_RSF4_Car0,62,96,66
frame993_beam_index_RSF4_Car56,86,105,48
frame993_beam_index_RSF4_Car59,40,24,50
frame994_beam_index_RSF4_Car0,95,68,88
frame994_beam_index_RSF4_Car56,43,17,104
frame994_beam_index_RSF4_Car59,83,104,102
frame998_beam_index_RSF4_Car0,55,34,111
frame998_beam_index_RSF4_Car56,97,70,60
frame998_beam_index_RSF4_Car59,51,100,77
frame999_beam_index_RSF4_Car0,111,73,35
frame999_beam_index_RSF4_Car56,34,16,82
frame999_beam_index_RSF4_Car59,18,38,114
frame1003_beam_index_RSF4_Car0,43,32,7
frame1003_beam_index_RSF4_Car56,87,87,46
frame1003_beam_index_RSF4_Car59,61,18,71
frame1006_beam_index_RSF4_Car0,106,40,88
frame1006_beam_index_RSF4_Car56,78,50,5
frame1006_beam_index_RSF4_Car59,110,54,121
frame1012_beam_index_RSF4_Car0,86,58,22
frame1012_beam_index_RSF4_Car56,74,90,79
frame1012_beam_index_RSF4_Car59,38,105,106
frame1014_beam_index_RSF4_Car0,119,49,1
frame1014_beam_index_RSF4_Car56,78,36,95
frame1014_beam_index_RSF4_Car59,28,98,35
frame1015_beam_index_RSF4_Car0,60,103,62
frame1015_beam_index_RSF4_Car56,87,46,108
frame1015_beam_index_RSF4_Car59,83,125,82
frame1016_beam_index_RSF4_Car0,79,125,61
frame1016_beam_index_RSF4_Car56,65,89,26
frame1016_beam_index_RSF4_Car59,35,57,79
frame1017_beam_index_RSF4_Car0,63,4,79
frame1017_beam_index_RSF4_Car56,42,102,45
frame1017_beam_index_RSF4_Car59,39,122,126
frame1026_beam_index_RSF4_Car0,118,65,22
frame1026_beam_index_RSF4_Car56,11,110,102
frame1026_beam_index_RSF4_Car59,37,115,90
frame1032_beam_index_RSF4_Car0,51,91,58
frame1032_beam_index_RSF4_Car56,77,7,8
frame1032_beam_index_RSF4_Car59,110,51,115
frame1033_beam_index_RSF4_Car0,23,90,108
frame1033_beam_index_RSF4_Car56,119,91,9
frame1033_beam_index_RSF4_Car59,46,38,111
frame1036_beam_index_RSF4_Car0,13,7,11
frame1036_beam_index_RSF4_Car56,74,97,103
frame1036_beam_index_RSF4_Car59,50,119,67
frame1039_beam_index_RSF4_Car0,41,29,37
frame1039_beam_index_RSF4_Car56,119,56,109
frame1039_beam_index_RSF4_Car59,80,16,44
frame1041_beam_index_RSF4_Car0,50,107,113
frame1041_beam_index_RSF4_Car56,71,79,102
frame1041_beam_index_RSF4_Car59,6,18,19
frame1042_beam_index_RSF4_Car0,116,51,66
frame1042_beam_index_RSF4_Car56,3,110,118
frame1042_beam_index_RSF4_Car59,89,100,54
frame1044_beam_index_RSF4_Car0,49,28,38
frame1044_beam_index_RSF4_Car56,28,32,115
frame1044_beam_index_RSF4_Car59,41,36,103
frame1046_beam_index_RSF4_Car0,36,107,118
frame1046_beam_index_RSF4_Car56,126,87,66
frame1046_beam_index_RSF4_Car59,10,70,72
frame1049_beam_index_RSF4_Car0,79,109,93
frame1049_beam_index_RSF4_Car56,63,92,22
frame1049_beam_index_RSF4_Car59,98,20,33
frame1052_beam_index_RSF4_Car0,15,7,88
frame1052_beam_index_RSF4_Car56,90,50,10
frame1052_beam_index_RSF4_Car59,79,37,59
frame1054_beam_index_RSF4_Car0,88,75,104
frame1054_beam_index_RSF4_Car56,63,21,104
frame1054_beam_index_RSF4_Car59,126,102,79
frame1056_beam_index_RSF4_Car0,79,37,45
frame1056_beam_index_RSF4_Car56,14,43,116
frame1056_beam_index_RSF4_Car59,85,108,84
frame1061_beam_index_RSF4_Car0,33,3,104
frame1061_beam_index_RSF4_Car56,87,44,111
frame1061_beam_index_RSF4_Car59,87,91,35
frame1063_beam_index_RSF4_Car0,25,96,127
frame1063_beam_index_RSF4_Car56,86,8,120
frame1063_beam_index_RSF4_Car59,115,116,62
frame1066_beam_index_RSF4_Car0,102,18,92
frame1066_beam_index_RSF4_Car56,28,75,12
frame1066_beam_index_RSF4_Car59,64,119,2
frame1068_beam_index_RSF4_Car0,59,37,124
frame1068_beam_index_RSF4_Car56,4,41,45
frame1068_beam_index_RSF4_Car59,109,111,34
frame1071_beam_index_RSF4_Car56,87,13,7
frame1071_beam_index_RSF4_Car59,32,23,49
frame1072_beam_index_RSF4_Car56,72,114,111
frame1072_beam_index_RSF4_Car59,47,37,98
frame1073_beam_index_RSF4_Car56,48,29,37
frame1073_beam_index_RSF4_Car59,23,38,93
frame1076_beam_index_RSF4_Car56,127,44,5
frame1076_beam_index_RSF4_Car59,52,40,11
frame1077_beam_index_RSF4_Car56,78,120,113
frame1077_beam_index_RSF4_Car59,106,2,35
frame1080_beam_index_RSF4_Car56,45,49,123
frame1080_beam_index_RSF4_Car59,35,106,92
frame1081_beam_index_RSF4_Car56,72,32,68
frame1081_beam_index_RSF4_Car59,109,125,71
frame1085_beam_index_RSF4_Car56,39,48,91
frame1085_beam_index_RSF4_Car59,37,60,81
frame1086_beam_index_RSF4_Car56,74,4,23
frame1086_beam_index_RSF4_Car59,14,5,66
frame1087_beam_index_RSF4_Car56,110,24,18
frame1087_beam_index_RSF4_Car59,27,24,29
frame1088_beam_index_RSF4_Car56,11,112,18
frame1088_beam_index_RSF4_Car59,123,112,117
frame1090_beam_index_RSF4_Car56,4,33,78
frame1090_beam_index_RSF4_Car59,108,120,42
frame1091_beam_index_RSF4_Car56,32,124,51
frame1091_beam_index_RSF4_Car59,125,4,20
frame1096_beam_index_RSF4_Car56,85,67,89
frame1096_beam_index_RSF4_Car59,68,62,58
frame1099_beam_index_RSF4_Car56,47,75,80
frame1099_beam_index_RSF4_Car59,59,100,6
frame1100_beam_index_RSF4_Car56,95,40,77
frame1100_beam_index_RSF4_Car59,23,52,4
frame1101_beam_index_RSF4_Car56,37,42,101
frame1101_beam_index_RSF4_Car59,44,97,125
frame1103_beam_index_RSF4_Car56,120,42,29
frame1103_beam_index_RSF4_Car59,101,19,115
frame1106_beam_index_RSF4_Car56,84,32,44
frame1106_beam_index_RSF4_Car59,55,80,5
frame1108_beam_index_RSF4_Car56,113,46,76
frame1108_beam_index_RSF4_Car59,45,21,78
frame1112_beam_index_RSF4_Car56,101,22,30
frame1112_beam_index_RSF4_Car59,23,5,63
frame1116_beam_index_RSF4_Car56,93,59,94
frame1116_beam_index_RSF4_Car59,82,110,114
frame1119_beam_index_RSF4_Car56,125,52,65
frame1119_beam_index_RSF4_Car59,39,125,81
frame1120_beam_index_RSF4_Car56,3,42,71
frame1120_beam_index_RSF4_Car59,27,28,108
frame1122_beam_index_RSF4_Car56,54,95,15
frame1122_beam_index_RSF4_Car59,119,53,112
frame1123_beam_index_RSF4_Car56,72,70,92
frame1123_beam_index_RSF4_Car59,4,94,107
frame1124_beam_index_RSF4_Car56,17,34,124
frame1124_beam_index_RSF4_Car59,6,36,99
frame1127_beam_index_RSF4_Car56,103,39,80
frame1127_beam_index_RSF4_Car59,66,8,15
frame1130_beam_index_RSF4_Car56,63,91,80
frame1130_beam_index_RSF4_Car59,65,59,10
frame1133_beam_index_RSF4_Car56,7,112,74
frame1133_beam_index_RSF4_Car59,76,81,109
frame1135_beam_index_RSF4_Car56,12,79,46
frame1135_beam_index_RSF4_Car59,115,32,32
frame1136_beam_index_RSF4_Car56,115,90,78
frame1136_beam_index_RSF4_Car59,114,126,90
frame1143_beam_index_RSF4_Car56,61,69,116
frame1143_beam_index_RSF4_Car59,61,102,114
frame1147_beam_index_RSF4_Car56,46,68,92
frame1147_beam_index_RSF4_Car59,55,1,77
frame1148_beam_index_RSF4_Car56,107,67,49
frame1148_beam_index_RSF4_Car59,114,25,106
frame1150_beam_index_RSF4_Car56,16,85,13
frame1150_beam_index_RSF4_Car59,52,108,36
frame1151_beam_index_RSF4_Car56,72,44,83
frame1151_beam_index_RSF4_Car59,47,124,80
frame1155_beam_index_RSF4_Car56,76,20,18
frame1155_beam_index_RSF4_Car59,54,12,112
frame1156_beam_index_RSF4_Car56,25,60,116
frame1156_beam_index_RSF4_Car59,75,86,116
frame1160_beam_index_RSF4_Car56,110,34,13
frame1160_beam_index_RSF4_Car59,110,38,12
frame1162_beam_index_RSF4_Car56,103,36,28
frame1162_beam_index_RSF4_Car59,91,39,77
frame1164_beam_index_RSF4_Car56,43,104,91
frame1164_beam_index_RSF4_Car59,115,31,2
frame1168_beam_index_RSF4_Car56,117,82,90
frame1168_beam_index_RSF4_Car59,117,42,31
frame1170_beam_index_RSF4_Car56,61,102,56
frame1170_beam_index_RSF4_Car59,86,100,83
frame1171_beam_index_RSF4_Car56,14,14,114
frame1171_beam_index_RSF4_Car59,29,81,50
frame1172_beam_index_RSF4_Car56,50,63,101
frame1172_beam_index_RSF4_Car59,73,65,68
frame1173_beam_index_RSF4_Car56,122,71,11
frame1173_beam_index_RSF4_Car59,14,106,83
frame1174_beam_index_RSF4_Car56,104,3,8
frame1174_beam_index_RSF4_Car59,93,114,101
frame1175_beam_index_RSF4_Car56,116,43,9
frame1175_beam_index_RSF4_Car59,19,12,27
frame1177_beam_index_RSF4_Car56,101,112,58
frame1177_beam_index_RSF4_Car59,25,45,102
frame1180_beam_index_RSF4_Car56,48,50,81
frame1180_beam_index_RSF4_Car59,44,59,33
frame1182_beam_index_RSF4_Car56,103,78,28
frame1182_beam_index_RSF4_Car59,18,55,33
frame1183_beam_index_RSF4_Car56,116,106,127
frame1183_beam_index_RSF4_Car59,15,61,11
frame1184_beam_index_RSF4_Car56,36,15,53
frame1184_beam_index_RSF4_Car59,62,48,94
frame1185_beam_index_RSF4_Car56,122,15,63
frame1185_beam_index_RSF4_Car59,113,87,43
frame1189_beam_index_RSF4_Car56,50,60,127
frame1189_beam_index_RSF4_Car59,112,59,15
frame1191_beam_index_RSF4_Car56,29,75,109
frame1191_beam_index_RSF4_Car59,82,40,31
frame1194_beam_index_RSF4_Car56,73,86,11
frame1194_beam_index_RSF4_Car59,81,97,62
frame1195_beam_index_RSF4_Car56,75,103,8
frame1195_beam_index_RSF4_Car59,51,57,4
frame1197_beam_index_RSF4_Car56,36,19,24
frame1197_beam_index_RSF4_Car59,41,49,82
frame1204_beam_index_RSF4_Car56,97,46,36
frame1204_beam_index_RSF4_Car59,10,119,78
frame1206_beam_index_RSF4_Car56,7,12,86
frame1206_beam_index_RSF4_Car59,125,91,48
frame1209_beam_index_RSF4_Car56,37,75,36
frame1209_beam_index_RSF4_Car59,60,77,96
frame1212_beam_index_RSF4_Car56,126,8,7
frame1212_beam_index_RSF4_Car59,107,43,58
frame1215_beam_index_RSF4_Car56,81,86,46
frame1215_beam_index_RSF4_Car59,34,84,117
frame1218_beam_index_RSF4_Car56,72,22,91
frame1218_beam_index_RSF4_Car59,98,21,15
frame1223_beam_index_RSF4_Car56,5,102,17
frame1223_beam_index_RSF4_Car59,72,19,5
frame1226_beam_index_RSF4_Car56,23,83,14
frame1226_beam_index_RSF4_Car59,10,31,13
frame1228_beam_index_RSF4_Car56,127,22,37
frame1228_beam_index_RSF4_Car59,39,10,31
frame1232_beam_index_RSF4_Car56,43,99,77
frame1232_beam_index_RSF4_Car59,94,98,36
frame1233_beam_index_RSF4_Car56,35,111,68
frame1233_beam_index_RSF4_Car59,55,117,68
frame1237_beam_index_RSF4_Car56,126,47,6
frame1237_beam_index_RSF4_Car59,119,28,30
frame1241_beam_index_RSF4_Car56,27,69,108
frame1241_beam_index_RSF4_Car59,39,35,103
frame1242_beam_index_RSF4_Car56,44,15,83
frame1242_beam_index_RSF4_Car59,94,102,32
frame1245_beam_index_RSF4_Car56,104,29,63
frame1245_beam_index_RSF4_Car59,6,90,27
frame1247_beam_index_RSF4_Car56,99,28,5
frame1247_beam_index_RSF4_Car59,41,56,112
frame1249_beam_index_RSF4_Car56,54,80,105
frame1249_beam_index_RSF4_Car59,18,77,43
frame1251_beam_index_RSF4_Car56,89,74,29
frame1251_beam_index_RSF4_Car59,10,6,80
frame1252_beam_index_RSF4_Car56,89,108,4
frame1252_beam_index_RSF4_Car59,101,34,83
frame1253_beam_index_RSF4_Car56,33,4,44
frame1253_beam_index_RSF4_Car59,98,76,31
frame1258_beam_index_RSF4_Car56,80,66,113
frame1258_beam_index_RSF4_Car59,58,60,2
frame1259_beam_index_RSF4_Car56,36,70,125
frame1259_beam_index_RSF4_Car59,60,23,103
frame1260_beam_index_RSF4_Car56,119,47,116
frame1260_beam_index_RSF4_Car59,108,101,46
frame1263_beam_index_RSF4_Car56,80,107,44
frame1263_beam_index_RSF4_Car59,19,49,126
frame1264_beam_index_RSF4_Car56,88,58,91
frame1264_beam_index_RSF4_Car59,7,94,41
frame1267_beam_index_RSF4_Car56,78,122,116
frame1267_beam_index_RSF4_Car59,108,15,76
frame1269_beam_index_RSF4_Car56,53,117,93
frame1269_beam_index_RSF4_Car59,23,77,73
frame1270_beam_index_RSF4_Car56,88,103,94
frame1270_beam_index_RSF4_Car59,65,60,10
frame1272_beam_index_RSF4_Car56,125,102,58
frame1272_beam_index_RSF4_Car59,47,15,9
frame1273_beam_index_RSF4_Car56,13,23,33
frame1273_beam_index_RSF4_Car59,9,3,94
frame1277_beam_index_RSF4_Car56,73,116,127
frame1277_beam_index_RSF4_Car59,25,125,111
frame1279_beam_index_RSF4_Car56,88,96,71
frame1279_beam_index_RSF4_Car59,36,89,20
frame1280_beam_index_RSF4_Car56,81,54,100
frame1280_beam_index_RSF4_Car59,90,19,60
frame1283_beam_index_RSF4_Car56,37,112,3
frame1283_beam_index_RSF4_Car59,107,121,92
frame1285_beam_index_RSF4_Car56,86,111,19
frame1285_beam_index_RSF4_Car59,53,120,46
frame1288_beam_index_RSF4_Car56,80,56,70
frame1288_beam_index_RSF4_Car59,101,31,53
frame1289_beam_index_RSF4_Car56,113,112,34
frame1289_beam_index_RSF4_Car59,31,60,11
frame1290_beam_index_RSF4_Car56,100,6,27
frame1290_beam_index_RSF4_Car59,7,49,96
frame1292_beam_index_RSF4_Car56,72,60,33
frame1292_beam_index_RSF4_Car59,121,47,116
frame1295_beam_index_RSF4_Car56,44,79,119
frame1295_beam_index_RSF4_Car59,27,94,22
frame1296_beam_index_RSF4_Car56,47,93,105
frame1296_beam_index_RSF4_Car59,48,30,2
frame1298_beam_index_RSF4_Car56,15,47,27
frame1298_beam_index_RSF4_Car59,71,27,85
frame1301_beam_index_RSF4_Car56,13,55,17
frame1301_beam_index_RSF4_Car59,75,59,10
frame1302_beam_index_RSF4_Car56,121,33,78
frame1302_beam_index_RSF4_Car59,37,126,8
frame1305_beam_index_RSF4_Car56,33,7,34
frame1305_beam_index_RSF4_Car59,71,7,41
frame1316_beam_index_RSF4_Car56,118,100,55
frame1316_beam_index_RSF4_Car59,7,84,18
frame1322_beam_index_RSF4_Car56,109,43,105
frame1322_beam_index_RSF4_Car59,78,40,53
frame1324_beam_index_RSF4_Car56,14,21,113
frame1324_beam_index_RSF4_Car59,123,57,91
frame1325_beam_index_RSF4_Car56,46,26,91
frame1325_beam_index_RSF4_Car59,24,5,42
frame1328_beam_index_RSF4_Car56,102,92,106
frame1328_beam_index_RSF4_Car59,43,122,32
frame1330_beam_index_RSF4_Car56,88,6,74
frame1330_beam_index_RSF4_Car59,110,116,67
frame1335_beam_index_RSF4_Car56,7,29,34
frame1335_beam_index_RSF4_Car59,7,81,77
frame1337_beam_index_RSF4_Car56,58,85,31
frame1337_beam_index_RSF4_Car59,73,45,47
frame1339_beam_index_RSF4_Car56,77,81,72
frame1339_beam_index_RSF4_Car59,73,73,40
frame1343_beam_index_RSF4_Car56,112,116,30
frame1343_beam_index_RSF4_Car59,62,71,17
frame1346_beam_index_RSF4_Car56,103,102,5
frame1346_beam_index_RSF4_Car59,81,104,122
frame1349_beam_index_RSF4_Car56,1,80,81
frame1349_beam_index_RSF4_Car59,94,31,35
frame1360_beam_index_RSF4_Car56,109,72,112
frame1360_beam_index_RSF4_Car59,120,30,127
frame1361_beam_index_RSF4_Car56,103,85,15
frame1361_beam_index_RSF4_Car59,120,98,56
frame1362_beam_index_RSF4_Car56,60,27,2
frame1362_beam_index_RSF4_Car59,74,64,5
frame1364_beam_index_RSF4_Car56,91,125,68
frame1364_beam_index_RSF4_Car59,111,13,81
frame1369_beam_index_RSF4_Car56,85,23,97
frame1369_beam_index_RSF4_Car59,50,124,79
frame1370_beam_index_RSF4_Car56,78,73,108
frame1370_beam_index_RSF4_Car59,37,30,93
frame1372_beam_index_RSF4_Car56,23,34,119
frame1372_beam_index_RSF4_Car59,64,55,71
frame1376_beam_index_RSF4_Car56,117,9,114
frame1376_beam_index_RSF4_Car59,4,66,120
frame1377_beam_index_RSF4_Car56,124,91,33
frame1377_beam_index_RSF4_Car59,32,121,44
frame1380_beam_index_RSF4_Car56,109,110,37
frame1380_beam_index_RSF4_Car59,91,92,67
frame1383_beam_index_RSF4_Car56,60,59,36
frame1383_beam_index_RSF4_Car59,49,51,107
frame1384_beam_index_RSF4_Car56,8,108,50
frame1384_beam_index_RSF4_Car59,114,41,101
frame1388_beam_index_RSF4_Car56,117,113,109
frame1388_beam_index_RSF4_Car59,38,120,86
frame1390_beam_index_RSF4_Car56,78,79,55
frame1390_beam_index_RSF4_Car59,110,68,18
frame1397_beam_index_RSF4_Car56,65,64,12
frame1397_beam_index_RSF4_Car59,118,41,42
frame1399_beam_index_RSF4_Car56,117,60,50
frame1399_beam_index_RSF4_Car59,81,83,36
frame1401_beam_index_RSF4_Car56,48,71,73
frame1401_beam_index_RSF4_Car59,8,25,7
frame1402_beam_index_RSF4_Car56,106,8,88
frame1402_beam_index_RSF4_Car59,81,76,110
frame1403_beam_index_RSF4_Car56,31,12,127
frame1403_beam_index_RSF4_Car59,57,66,12
frame1404_beam_index_RSF4_Car56,27,46,7
frame1404_beam_index_RSF4_Car59,61,58,58
frame1407_beam_index_RSF4_Car56,13,53,100
frame1407_beam_index_RSF4_Car59,65,49,35
frame1409_beam_index_RSF4_Car56,94,95,17
frame1409_beam_index_RSF4_Car59,72,67,123
frame1413_beam_index_RSF4_Car56,10,34,86
frame1413_beam_index_RSF4_Car59,4,96,125
frame1415_beam_index_RSF4_Car56,29,46,75
frame1415_beam_index_RSF4_Car59,46,77,59
frame1416_beam_index_RSF4_Car56,61,68,66
frame1416_beam_index_RSF4_Car59,34,107,86
frame1421_beam_index_RSF4_Car56,5,9,20
frame1421_beam_index_RSF4_Car59,21,127,17
frame1425_beam_index_RSF4_Car56,12,92,82
frame1425_beam_index_RSF4_Car59,67,5,60
frame1427_beam_index_RSF4_Car56,53,52,78
frame1427_beam_index_RSF4_Car59,48,90,19
frame1430_beam_index_RSF4_Car56,105,17,54
frame1430_beam_index_RSF4_Car59,103,106,68
frame1434_beam_index_RSF4_Car56,106,35,88
frame1434_beam_index_RSF4_Car59,41,13,33
frame1437_beam_index_RSF4_Car56,15,63,15
frame1437_beam_index_RSF4_Car59,31,107,28
frame1438_beam_index_RSF4_Car56,10,57,71
frame1438_beam_index_RSF4_Car59,33,7,5
frame1439_beam_index_RSF4_Car56,90,125,125
frame1439_beam_index_RSF4_Car59,119,80,124
frame1442_beam_index_RSF4_Car56,57,72,86
frame1442_beam_index_RSF4_Car59,98,40,28
frame1443_beam_index_RSF4_Car56,110,36,56
frame1443_beam_index_RSF4_Car59,47,71,116
frame1444_beam_index_RSF4_Car56,40,59,43
frame1444_beam_index_RSF4_Car59,92,123,66
frame1447_beam_index_RSF4_Car56,9,6,119
frame1447_beam_index_RSF4_Car59,122,65,3
frame1448_beam_index_RSF4_Car56,126,74,37
frame1448_beam_index_RSF4_Car59,127,108,87
frame1451_beam_index_RSF4_Car56,33,9,53
